list,word,cefr,status,unit
OXFORD5000,specimen,c1,pendiente,
OXFORD5000,spectacle,c1,pendiente,
OXFORD5000,spectacular,b2,pendiente,
OXFORD5000,spectator,b2,pendiente,
OXFORD5000,spectrum,c1,pendiente,
OXFORD5000,speculate,b2,pendiente,
OXFORD5000,speculation,b2,pendiente,
OXFORD5000,speech,a2,pendiente,
OXFORD5000,speed,a2,pendiente,
OXFORD5000,spell,c1,pendiente,
OXFORD5000,spelling,a1,pendiente,
OXFORD5000,spend,a1,pendiente,
OXFORD5000,spending,b1,pendiente,
OXFORD5000,sphere,c1,pendiente,
OXFORD5000,spice,b2,pendiente,
OXFORD5000,spicy,b1,pendiente,
OXFORD5000,spider,a2,pendiente,
OXFORD5000,spill,b2,pendiente,
OXFORD5000,spin,c1,pendiente,
OXFORD5000,spine,c1,pendiente,
OXFORD5000,spirit,b1,pendiente,
OXFORD5000,spiritual,b2,pendiente,
OXFORD5000,spite,b2,pendiente,
OXFORD5000,split,b2,pendiente,
OXFORD5000,spoil,b2,pendiente,
OXFORD5000,spoken,b1,pendiente,
OXFORD5000,spokesman,b2,pendiente,
OXFORD5000,spokesperson,b2,pendiente,
OXFORD5000,spokeswoman,b2,pendiente,
OXFORD5000,sponsor,b2,pendiente,
OXFORD5000,sponsorship,b2,pendiente,
OXFORD5000,spoon,a2,pendiente,
OXFORD5000,sport,a1,pendiente,
OXFORD5000,sporting,b2,pendiente,
OXFORD5000,spot,b1,pendiente,
OXFORD5000,spotlight,c1,pendiente,
OXFORD5000,spouse,c1,pendiente,
OXFORD5000,spread,b2,pendiente,
OXFORD5000,spring,a1,pendiente,
OXFORD5000,spy,c1,pendiente,
OXFORD5000,squad,c1,pendiente,
OXFORD5000,square,a2,pendiente,
OXFORD5000,squeeze,c1,pendiente,
OXFORD5000,stab,c1,pendiente,
OXFORD5000,stability,c1,pendiente,
OXFORD5000,stabilize,c1,pendiente,
OXFORD5000,stable,b2,pendiente,
OXFORD5000,stadium,b1,pendiente,
OXFORD5000,staff,b1,pendiente,
OXFORD5000,stage,a2,pendiente,
OXFORD5000,stair,a2,pendiente,
OXFORD5000,stake,c1,pendiente,
OXFORD5000,stall,b2,pendiente,
OXFORD5000,stamp,a2,pendiente,
OXFORD5000,stance,b2,pendiente,
OXFORD5000,stand,b2,hecho,1
OXFORD5000,standard,b1,pendiente,
OXFORD5000,standing,c1,pendiente,
OXFORD5000,star,a1,pendiente,
OXFORD5000,stare,b2,pendiente,
OXFORD5000,stark,c1,pendiente,
OXFORD5000,start,a2,pendiente,
OXFORD5000,starve,b2,pendiente,
OXFORD5000,state,b1,pendiente,
OXFORD5000,statement,a1,pendiente,
OXFORD5000,station,a1,pendiente,
OXFORD5000,statistic,b1,pendiente,
OXFORD5000,statistical,c1,pendiente,
OXFORD5000,statue,b1,pendiente,
OXFORD5000,status,b2,pendiente,
OXFORD5000,stay,a2,pendiente,
OXFORD5000,steadily,b2,pendiente,
OXFORD5000,steady,b2,pendiente,
OXFORD5000,steal,a2,pendiente,
OXFORD5000,steam,b2,pendiente,
OXFORD5000,steel,b2,pendiente,
OXFORD5000,steep,b2,pendiente,
OXFORD5000,steer,c1,pendiente,
OXFORD5000,stem,c1,pendiente,
OXFORD5000,step,a2,pendiente,
OXFORD5000,stereotype,c1,pendiente,
OXFORD5000,stick,b1,pendiente,
OXFORD5000,sticky,b2,pendiente,
OXFORD5000,stiff,b2,pendiente,
OXFORD5000,still,b1,pendiente,
OXFORD5000,stimulate,b2,pendiente,
OXFORD5000,stimulus,c1,pendiente,
OXFORD5000,stir,c1,pendiente,
OXFORD5000,stock,b2,pendiente,
OXFORD5000,stomach,a2,pendiente,
OXFORD5000,stone,a2,pendiente,
OXFORD5000,stop,a1,hecho,1
OXFORD5000,storage,c1,pendiente,
OXFORD5000,store,a2,pendiente,
OXFORD5000,storm,a2,pendiente,
OXFORD5000,story,a1,pendiente,
OXFORD5000,straight,a2,pendiente,
OXFORD5000,straightforward,c1,pendiente,
OXFORD5000,strain,c1,pendiente,
OXFORD5000,strand,c1,pendiente,
OXFORD5000,strange,a2,pendiente,
OXFORD5000,stranger,b1,pendiente,
OXFORD5000,strategic,c1,pendiente,
OXFORD5000,strategy,a2,pendiente,
OXFORD5000,stream,b2,pendiente,
OXFORD5000,street,a1,pendiente,
OXFORD5000,strength,b1,pendiente,
OXFORD5000,strengthen,b2,pendiente,
OXFORD5000,stress,a2,pendiente,
OXFORD5000,stretch,b2,pendiente,
OXFORD5000,strict,b2,pendiente,
OXFORD5000,strictly,b2,pendiente,
OXFORD5000,strike,b2,pendiente,
OXFORD5000,striking,c1,pendiente,
OXFORD5000,string,b1,pendiente,
OXFORD5000,strip,c1,pendiente,
OXFORD5000,strive,c1,pendiente,
OXFORD5000,stroke,b2,pendiente,
OXFORD5000,strong,a1,pendiente,
OXFORD5000,strongly,b1,pendiente,
OXFORD5000,structural,c1,pendiente,
OXFORD5000,structure,a2,pendiente,
OXFORD5000,struggle,b2,pendiente,
OXFORD5000,student,a1,pendiente,
OXFORD5000,studio,b1,pendiente,
OXFORD5000,study,a1,pendiente,
OXFORD5000,stuff,b1,pendiente,
OXFORD5000,stumble,c1,pendiente,
OXFORD5000,stun,c1,pendiente,
OXFORD5000,stunning,b2,pendiente,
OXFORD5000,stupid,a2,pendiente,
OXFORD5000,style,a1,pendiente,
OXFORD5000,subject,b2,pendiente,
OXFORD5000,submission,c1,pendiente,
OXFORD5000,submit,b2,pendiente,
OXFORD5000,subscriber,c1,pendiente,
OXFORD5000,subscription,c1,pendiente,
OXFORD5000,subsequent,b2,pendiente,
OXFORD5000,subsequently,b2,pendiente,
OXFORD5000,subsidy,c1,pendiente,
OXFORD5000,substance,b1,pendiente,
OXFORD5000,substantial,c1,pendiente,
OXFORD5000,substantially,c1,pendiente,
OXFORD5000,substitute,c1,pendiente,
OXFORD5000,substitution,c1,pendiente,
OXFORD5000,subtle,c1,pendiente,
OXFORD5000,suburb,b2,pendiente,
OXFORD5000,suburban,c1,pendiente,
OXFORD5000,succeed,a2,pendiente,
OXFORD5000,success,a1,pendiente,
OXFORD5000,successful,a2,pendiente,
OXFORD5000,successfully,b1,pendiente,
OXFORD5000,succession,c1,pendiente,
OXFORD5000,successive,c1,pendiente,
OXFORD5000,successor,c1,pendiente,
OXFORD5000,such,a2,pendiente,
OXFORD5000,suck,c1,pendiente,
OXFORD5000,sudden,b1,pendiente,
OXFORD5000,suddenly,a2,pendiente,
OXFORD5000,sue,c1,pendiente,
OXFORD5000,suffer,b1,pendiente,
OXFORD5000,suffering,b2,pendiente,
OXFORD5000,sufficient,b2,pendiente,
OXFORD5000,sufficiently,b2,pendiente,
OXFORD5000,sugar,a1,pendiente,
OXFORD5000,suggest,a2,pendiente,
OXFORD5000,suggestion,a2,pendiente,
OXFORD5000,suicide,c1,pendiente,
OXFORD5000,suit,a2,pendiente,
OXFORD5000,suitable,b1,pendiente,
OXFORD5000,suite,c1,pendiente,
OXFORD5000,sum,b2,pendiente,
OXFORD5000,summarize,b1,pendiente,
OXFORD5000,summary,b1,pendiente,
OXFORD5000,summer,a1,pendiente,
OXFORD5000,summit,c1,pendiente,
OXFORD5000,sun,a1,pendiente,
OXFORD5000,sunday,a1,pendiente,
OXFORD5000,super,b2,pendiente,
OXFORD5000,superb,c1,pendiente,
OXFORD5000,superior,c1,pendiente,
OXFORD5000,supermarket,a1,pendiente,
OXFORD5000,supervise,c1,pendiente,
OXFORD5000,supervision,c1,pendiente,
OXFORD5000,supervisor,c1,pendiente,
OXFORD5000,supplement,c1,pendiente,
OXFORD5000,supply,b1,pendiente,
OXFORD5000,support,a2,pendiente,
OXFORD5000,supporter,b1,pendiente,
OXFORD5000,supportive,c1,pendiente,
OXFORD5000,suppose,a2,pendiente,
OXFORD5000,supposedly,c1,pendiente,
OXFORD5000,suppress,c1,pendiente,
OXFORD5000,supreme,c1,pendiente,
OXFORD5000,sure,a1,pendiente,
OXFORD5000,surely,b1,pendiente,
OXFORD5000,surface,b1,pendiente,
OXFORD5000,surge,c1,pendiente,
OXFORD5000,surgeon,b2,pendiente,
OXFORD5000,surgery,b2,pendiente,
OXFORD5000,surgical,c1,pendiente,
OXFORD5000,surplus,c1,pendiente,
OXFORD5000,surprise,a2,pendiente,
OXFORD5000,surprised,a2,pendiente,
OXFORD5000,surprising,a2,pendiente,
OXFORD5000,surrender,c1,pendiente,
OXFORD5000,surround,b2,pendiente,
OXFORD5000,surrounding,b2,pendiente,
OXFORD5000,surveillance,c1,pendiente,
OXFORD5000,survey,a2,pendiente,
OXFORD5000,survival,b2,pendiente,
OXFORD5000,survive,b1,pendiente,
OXFORD5000,survivor,b2,pendiente,
OXFORD5000,suspect,b2,pendiente,
OXFORD5000,suspend,b2,pendiente,
OXFORD5000,suspension,c1,pendiente,
OXFORD5000,suspicion,c1,pendiente,
OXFORD5000,suspicious,c1,pendiente,
OXFORD5000,sustain,c1,pendiente,
OXFORD5000,sustainable,b2,pendiente,
OXFORD5000,swallow,b2,pendiente,
OXFORD5000,swear,b2,pendiente,
OXFORD5000,sweater,a1,pendiente,
OXFORD5000,sweep,b2,pendiente,
OXFORD5000,sweet,a2,pendiente,
OXFORD5000,swim,b1,pendiente,
OXFORD5000,swimming,a1,pendiente,
OXFORD5000,swing,c1,pendiente,
OXFORD5000,switch,b2,pendiente,
OXFORD5000,sword,c1,pendiente,
OXFORD5000,symbol,a2,pendiente,
OXFORD5000,symbolic,c1,pendiente,
OXFORD5000,sympathetic,b2,pendiente,
OXFORD5000,sympathy,b2,pendiente,
OXFORD5000,symptom,b1,pendiente,
OXFORD5000,syndrome,c1,pendiente,
OXFORD5000,synthesis,c1,pendiente,
OXFORD5000,system,a2,pendiente,
OXFORD5000,systematic,c1,pendiente,
OXFORD5000,t-shirt,a1,pendiente,
OXFORD5000,table,a1,pendiente,
OXFORD5000,tablet,a2,pendiente,
OXFORD5000,tackle,c1,pendiente,
OXFORD5000,tactic,c1,pendiente,
OXFORD5000,tactical,c1,pendiente,
OXFORD5000,tag,b2,pendiente,
OXFORD5000,tail,b1,pendiente,
OXFORD5000,take,a1,hecho,1
OXFORD5000,tale,b2,pendiente,
OXFORD5000,talent,b1,pendiente,
OXFORD5000,talented,b1,pendiente,
OXFORD5000,talk,a2,pendiente,
OXFORD5000,tall,a1,pendiente,
OXFORD5000,tank,b2,pendiente,
OXFORD5000,tap,b2,pendiente,
OXFORD5000,tape,b1,pendiente,
OXFORD5000,target,a2,pendiente,
OXFORD5000,task,a2,pendiente,
OXFORD5000,taste,a2,pendiente,
OXFORD5000,tax,b1,pendiente,
OXFORD5000,taxi,a1,pendiente,
OXFORD5000,taxpayer,c1,pendiente,
OXFORD5000,tea,a1,pendiente,
OXFORD5000,teach,a1,pendiente,
OXFORD5000,teacher,a1,pendiente,
OXFORD5000,teaching,a2,pendiente,
OXFORD5000,team,a1,pendiente,
OXFORD5000,tear,b2,pendiente,
OXFORD5000,technical,b1,pendiente,
OXFORD5000,technique,b1,pendiente,
OXFORD5000,technological,b2,pendiente,
OXFORD5000,technology,a2,pendiente,
OXFORD5000,teenage,a2,pendiente,
OXFORD5000,teenager,a1,pendiente,
OXFORD5000,teens,b2,pendiente,
OXFORD5000,telephone,a1,pendiente,
OXFORD5000,television,a1,pendiente,
OXFORD5000,tell,a1,hecho,1
OXFORD5000,temperature,a2,pendiente,
OXFORD5000,temple,b2,pendiente,
OXFORD5000,temporarily,b2,pendiente,
OXFORD5000,temporary,b2,pendiente,
OXFORD5000,tempt,c1,pendiente,
OXFORD5000,ten,a1,pendiente,
OXFORD5000,tenant,c1,pendiente,
OXFORD5000,tend,b1,pendiente,
OXFORD5000,tendency,b2,pendiente,
OXFORD5000,tender,c1,pendiente,
OXFORD5000,tennis,a1,pendiente,
OXFORD5000,tension,b2,pendiente,
OXFORD5000,tent,b1,pendiente,
OXFORD5000,tenure,c1,pendiente,
OXFORD5000,term,a2,pendiente,
OXFORD5000,terminal,c1,pendiente,
OXFORD5000,terminate,c1,pendiente,
OXFORD5000,terms,b2,pendiente,
OXFORD5000,terrain,c1,pendiente,
OXFORD5000,terrible,a1,pendiente,
OXFORD5000,terribly,b2,pendiente,
OXFORD5000,terrific,c1,pendiente,
OXFORD5000,terrify,b2,pendiente,
OXFORD5000,territory,b2,pendiente,
OXFORD5000,terror,b2,pendiente,
OXFORD5000,terrorism,b2,pendiente,
OXFORD5000,terrorist,b2,pendiente,
OXFORD5000,test,a1,pendiente,
OXFORD5000,testify,c1,pendiente,
OXFORD5000,testimony,c1,pendiente,
OXFORD5000,testing,b2,pendiente,
OXFORD5000,text,a1,pendiente,
OXFORD5000,textbook,b2,pendiente,
OXFORD5000,texture,c1,pendiente,
OXFORD5000,than,a1,pendiente,
OXFORD5000,thank,a1,pendiente,
OXFORD5000,thankfully,c1,pendiente,
OXFORD5000,thanks,a1,pendiente,
OXFORD5000,that,b1,pendiente,
OXFORD5000,the,a1,pendiente,
OXFORD5000,theatre,a1,pendiente,
OXFORD5000,theatrical,c1,pendiente,
OXFORD5000,theft,b2,pendiente,
OXFORD5000,their,a1,pendiente,
OXFORD5000,theirs,b1,pendiente,
OXFORD5000,them,a1,pendiente,
OXFORD5000,theme,b1,pendiente,
OXFORD5000,themselves,a2,pendiente,
OXFORD5000,then,a1,pendiente,
OXFORD5000,theology,c1,pendiente,
OXFORD5000,theoretical,c1,pendiente,
OXFORD5000,theory,b1,pendiente,
OXFORD5000,therapist,b2,pendiente,
OXFORD5000,therapy,b2,pendiente,
OXFORD5000,there,a1,hecho,1
OXFORD5000,thereafter,c1,pendiente,
OXFORD5000,thereby,c1,pendiente,
OXFORD5000,therefore,b1,pendiente,
OXFORD5000,thesis,b2,pendiente,
OXFORD5000,they,a1,pendiente,
OXFORD5000,thick,a2,pendiente,
OXFORD5000,thief,a2,pendiente,
OXFORD5000,thin,a2,pendiente,
OXFORD5000,thing,a1,pendiente,
OXFORD5000,think,a1,hecho,1
OXFORD5000,thinking,a2,pendiente,
OXFORD5000,third,a2,pendiente,
OXFORD5000,thirsty,a1,pendiente,
OXFORD5000,thirteen,a1,pendiente,
OXFORD5000,thirty,a1,pendiente,
OXFORD5000,this,b1,pendiente,
OXFORD5000,thorough,b2,pendiente,
OXFORD5000,thoroughly,b2,pendiente,
OXFORD5000,though,b1,pendiente,
OXFORD5000,thought,a2,pendiente,
OXFORD5000,thought-provoking,c1,pendiente,
OXFORD5000,thoughtful,c1,pendiente,
OXFORD5000,thousand,a1,pendiente,
OXFORD5000,thread,c1,pendiente,
OXFORD5000,threat,b2,pendiente,
OXFORD5000,threaten,b2,pendiente,
OXFORD5000,three,a1,pendiente,
OXFORD5000,threshold,c1,pendiente,
OXFORD5000,thrilled,c1,pendiente,
OXFORD5000,thrive,c1,pendiente,
OXFORD5000,throat,b1,pendiente,
OXFORD5000,through,a1,pendiente,
OXFORD5000,throughout,b1,pendiente,
OXFORD5000,throw,a2,pendiente,
OXFORD5000,thumb,b2,pendiente,
OXFORD5000,thursday,a1,pendiente,
OXFORD5000,thus,b2,pendiente,
OXFORD5000,ticket,a1,pendiente,
OXFORD5000,tide,c1,pendiente,
OXFORD5000,tidy,a2,pendiente,
OXFORD5000,tie,a2,pendiente,
OXFORD5000,tight,b1,pendiente,
OXFORD5000,tighten,c1,pendiente,
OXFORD5000,till,b1,pendiente,
OXFORD5000,timber,c1,pendiente,
OXFORD5000,time,a1,pendiente,
OXFORD5000,timely,c1,pendiente,
OXFORD5000,timing,b2,pendiente,
OXFORD5000,tin,b1,pendiente,
OXFORD5000,tiny,b1,pendiente,
OXFORD5000,tip,a2,pendiente,
OXFORD5000,tired,a1,pendiente,
OXFORD5000,tissue,b2,pendiente,
OXFORD5000,title,a1,pendiente,
OXFORD5000,to,a1,pendiente,
OXFORD5000,tobacco,c1,pendiente,
OXFORD5000,today,a1,pendiente,
OXFORD5000,toe,b1,pendiente,
OXFORD5000,together,a1,hecho,1
OXFORD5000,toilet,a1,pendiente,
OXFORD5000,tolerance,c1,pendiente,
OXFORD5000,tolerate,c1,pendiente,
OXFORD5000,toll,c1,pendiente,
OXFORD5000,tomato,a1,pendiente,
OXFORD5000,tomorrow,a1,pendiente,
OXFORD5000,ton,b2,pendiente,
OXFORD5000,tone,b2,pendiente,
OXFORD5000,tongue,b1,pendiente,
OXFORD5000,tonight,a1,pendiente,
OXFORD5000,tonne,b2,pendiente,
OXFORD5000,too,a1,hecho,1
OXFORD5000,tool,a2,pendiente,
OXFORD5000,tooth,a1,pendiente,
OXFORD5000,top,a2,pendiente,
OXFORD5000,topic,a1,pendiente,
OXFORD5000,torture,c1,pendiente,
OXFORD5000,toss,c1,pendiente,
OXFORD5000,total,b1,pendiente,
OXFORD5000,totally,b1,pendiente,
OXFORD5000,touch,b1,pendiente,
OXFORD5000,tough,b2,pendiente,
OXFORD5000,tour,a2,pendiente,
OXFORD5000,tourism,a2,pendiente,
OXFORD5000,tourist,a1,pendiente,
OXFORD5000,tournament,b2,pendiente,
OXFORD5000,towards,a2,pendiente,
OXFORD5000,towel,a2,pendiente,
OXFORD5000,tower,a2,pendiente,
OXFORD5000,town,a1,pendiente,
OXFORD5000,toxic,c1,pendiente,
OXFORD5000,toy,a2,pendiente,
OXFORD5000,trace,c1,pendiente,
OXFORD5000,track,a2,pendiente,
OXFORD5000,trade,b1,pendiente,
OXFORD5000,trademark,c1,pendiente,
OXFORD5000,trading,b2,pendiente,
OXFORD5000,tradition,a2,pendiente,
OXFORD5000,traditional,a2,pendiente,
OXFORD5000,traffic,a1,pendiente,
OXFORD5000,tragedy,b2,pendiente,
OXFORD5000,tragic,b2,pendiente,
OXFORD5000,trail,c1,pendiente,
OXFORD5000,trailer,c1,pendiente,
OXFORD5000,train,a1,pendiente,
OXFORD5000,trainer,a2,pendiente,
OXFORD5000,training,a2,pendiente,
OXFORD5000,trait,b2,pendiente,
OXFORD5000,transaction,c1,pendiente,
OXFORD5000,transcript,c1,pendiente,
OXFORD5000,transfer,b2,pendiente,
OXFORD5000,transform,b2,pendiente,
OXFORD5000,transformation,c1,pendiente,
OXFORD5000,transit,c1,pendiente,
OXFORD5000,transition,b2,pendiente,
OXFORD5000,translate,b1,pendiente,
OXFORD5000,translation,b1,pendiente,
OXFORD5000,transmission,c1,pendiente,
OXFORD5000,transmit,b2,pendiente,
OXFORD5000,transparency,c1,pendiente,
OXFORD5000,transparent,c1,pendiente,
OXFORD5000,transport,a2,pendiente,
OXFORD5000,transportation,b2,pendiente,
OXFORD5000,trap,b2,pendiente,
OXFORD5000,trauma,c1,pendiente,
OXFORD5000,travel,a1,pendiente,
OXFORD5000,traveller,a2,pendiente,
OXFORD5000,treasure,b2,pendiente,
OXFORD5000,treat,b1,pendiente,
OXFORD5000,treatment,b1,pendiente,
OXFORD5000,treaty,c1,pendiente,
OXFORD5000,tree,a1,pendiente,
OXFORD5000,tremendous,c1,pendiente,
OXFORD5000,trend,b1,pendiente,
OXFORD5000,trial,b2,pendiente,
OXFORD5000,tribal,c1,pendiente,
OXFORD5000,tribe,b2,pendiente,
OXFORD5000,tribunal,c1,pendiente,
OXFORD5000,tribute,c1,pendiente,
OXFORD5000,trick,b1,pendiente,
OXFORD5000,trigger,c1,pendiente,
OXFORD5000,trillion,b2,pendiente,
OXFORD5000,trio,c1,pendiente,
OXFORD5000,trip,a1,pendiente,
OXFORD5000,triumph,c1,pendiente,
OXFORD5000,troop,b2,pendiente,
OXFORD5000,trophy,c1,pendiente,
OXFORD5000,tropical,b2,pendiente,
OXFORD5000,trouble,a2,pendiente,
OXFORD5000,troubled,c1,pendiente,
OXFORD5000,trousers,a1,pendiente,
OXFORD5000,truck,a2,pendiente,
OXFORD5000,true,a1,pendiente,
OXFORD5000,truly,b2,pendiente,
OXFORD5000,trust,b2,pendiente,
OXFORD5000,trustee,c1,pendiente,
OXFORD5000,truth,b1,pendiente,
OXFORD5000,try,b2,pendiente,
OXFORD5000,tsunami,b2,pendiente,
OXFORD5000,tube,b1,pendiente,
OXFORD5000,tuesday,a1,pendiente,
OXFORD5000,tuition,c1,pendiente,
OXFORD5000,tune,b2,pendiente,
OXFORD5000,tunnel,b2,pendiente,
OXFORD5000,turn,a1,pendiente,
OXFORD5000,turnout,c1,pendiente,
OXFORD5000,turnover,c1,pendiente,
OXFORD5000,tv,a1,pendiente,
OXFORD5000,twelve,a1,pendiente,
OXFORD5000,twenty,a1,pendiente,
OXFORD5000,twice,a1,pendiente,
OXFORD5000,twin,a2,hecho,1
OXFORD5000,twist,c1,pendiente,
OXFORD5000,two,a1,pendiente,
OXFORD5000,type,a1,pendiente,
OXFORD5000,typical,a2,pendiente,
OXFORD5000,typically,b1,pendiente,
OXFORD5000,tyre,b1,pendiente,
OXFORD5000,ugly,b1,pendiente,
OXFORD5000,ultimate,b2,pendiente,
OXFORD5000,ultimately,b2,pendiente,
OXFORD5000,umbrella,a1,pendiente,
OXFORD5000,unable,b1,pendiente,
OXFORD5000,unacceptable,b2,pendiente,
OXFORD5000,uncertainty,b2,pendiente,
OXFORD5000,uncle,a1,hecho,1
OXFORD5000,uncomfortable,b1,pendiente,
OXFORD5000,unconscious,b2,pendiente,
OXFORD5000,under,a1,pendiente,
OXFORD5000,undergo,b2,pendiente,
OXFORD5000,undergraduate,c1,pendiente,
OXFORD5000,underground,a2,pendiente,
OXFORD5000,underlying,c1,pendiente,
OXFORD5000,undermine,c1,pendiente,
OXFORD5000,understand,a1,hecho,1
OXFORD5000,understanding,a2,pendiente,
OXFORD5000,undertake,b2,pendiente,
OXFORD5000,underwear,b1,pendiente,
OXFORD5000,undoubtedly,c1,pendiente,
OXFORD5000,unemployed,b1,pendiente,
OXFORD5000,unemployment,b1,pendiente,
OXFORD5000,unexpected,b2,pendiente,
OXFORD5000,unfair,b1,pendiente,
OXFORD5000,unfold,b2,pendiente,
OXFORD5000,unfortunate,b2,pendiente,
OXFORD5000,unfortunately,a2,pendiente,
OXFORD5000,unhappy,a2,pendiente,
OXFORD5000,uniform,a2,pendiente,
OXFORD5000,unify,c1,pendiente,
OXFORD5000,union,b1,pendiente,
OXFORD5000,unique,b2,pendiente,
OXFORD5000,unit,a2,pendiente,
OXFORD5000,unite,b2,pendiente,
OXFORD5000,united,a2,pendiente,
OXFORD5000,unity,b2,pendiente,
OXFORD5000,universal,b2,pendiente,
OXFORD5000,universe,b2,pendiente,
OXFORD5000,university,a1,pendiente,
OXFORD5000,unknown,b2,pendiente,
OXFORD5000,unless,b1,pendiente,
OXFORD5000,unlike,b1,pendiente,
OXFORD5000,unlikely,b1,pendiente,
OXFORD5000,unnecessary,b1,pendiente,
OXFORD5000,unpleasant,b1,pendiente,
OXFORD5000,unprecedented,c1,pendiente,
OXFORD5000,until,a1,pendiente,
OXFORD5000,unusual,a2,pendiente,
OXFORD5000,unveil,c1,pendiente,
OXFORD5000,up,a1,pendiente,
OXFORD5000,upcoming,c1,pendiente,
OXFORD5000,update,b1,pendiente,
OXFORD5000,upgrade,c1,pendiente,
OXFORD5000,uphold,c1,pendiente,
OXFORD5000,upon,b1,pendiente,
OXFORD5000,upper,b2,pendiente,
OXFORD5000,upset,b1,pendiente,
OXFORD5000,upstairs,a2,pendiente,
OXFORD5000,upwards,b2,pendiente,
OXFORD5000,urban,b2,pendiente,
OXFORD5000,urge,b2,pendiente,
OXFORD5000,urgent,b2,pendiente,
OXFORD5000,us,a1,pendiente,
OXFORD5000,usage,b2,pendiente,
OXFORD5000,use,a2,hecho,1
OXFORD5000,used,b1,pendiente,
OXFORD5000,used to,a2,pendiente,
OXFORD5000,useful,a1,pendiente,
OXFORD5000,useless,b2,pendiente,
OXFORD5000,user,a2,pendiente,
OXFORD5000,usual,a2,pendiente,
OXFORD5000,usually,a1,pendiente,
OXFORD5000,utility,c1,pendiente,
OXFORD5000,utilize,c1,pendiente,
OXFORD5000,utterly,c1,pendiente,
OXFORD5000,vacation,a1,pendiente,
OXFORD5000,vacuum,c1,pendiente,
OXFORD5000,vague,c1,pendiente,
OXFORD5000,valid,b2,pendiente,
OXFORD5000,validity,c1,pendiente,
OXFORD5000,valley,a2,pendiente,
OXFORD5000,valuable,b1,pendiente,
OXFORD5000,value,b1,pendiente,
OXFORD5000,van,a2,pendiente,
OXFORD5000,vanish,c1,pendiente,
OXFORD5000,variable,c1,pendiente,
OXFORD5000,variation,b2,pendiente,
OXFORD5000,varied,c1,pendiente,
OXFORD5000,variety,a2,pendiente,
OXFORD5000,various,b1,pendiente,
OXFORD5000,vary,b2,pendiente,
OXFORD5000,vast,b2,pendiente,
OXFORD5000,vegetable,a1,pendiente,
OXFORD5000,vehicle,a2,pendiente,
OXFORD5000,vein,c1,pendiente,
OXFORD5000,venture,c1,pendiente,
OXFORD5000,venue,b2,pendiente,
OXFORD5000,verbal,c1,pendiente,
OXFORD5000,verdict,c1,pendiente,
OXFORD5000,verify,c1,pendiente,
OXFORD5000,verse,c1,pendiente,
OXFORD5000,version,b1,pendiente,
OXFORD5000,versus,c1,pendiente,
OXFORD5000,vertical,b2,pendiente,
OXFORD5000,very,b2,hecho,1
OXFORD5000,vessel,c1,pendiente,
OXFORD5000,veteran,c1,pendiente,
OXFORD5000,via,b2,pendiente,
OXFORD5000,viable,c1,pendiente,
OXFORD5000,vibrant,c1,pendiente,
OXFORD5000,vice,c1,pendiente,
OXFORD5000,vicious,c1,pendiente,
OXFORD5000,victim,b1,pendiente,
OXFORD5000,victory,b2,pendiente,
OXFORD5000,video,a1,pendiente,
OXFORD5000,view,a2,pendiente,
OXFORD5000,viewer,b1,pendiente,
OXFORD5000,viewpoint,b2,pendiente,
OXFORD5000,village,a1,pendiente,
OXFORD5000,villager,c1,pendiente,
OXFORD5000,violate,c1,pendiente,
OXFORD5000,violation,c1,pendiente,
OXFORD5000,violence,b2,pendiente,
OXFORD5000,violent,b1,pendiente,
OXFORD5000,virtual,b2,pendiente,
OXFORD5000,virtue,c1,pendiente,
OXFORD5000,virus,a2,pendiente,
OXFORD5000,visa,b2,pendiente,
OXFORD5000,visible,b2,pendiente,
OXFORD5000,vision,b2,pendiente,
OXFORD5000,visit,a1,pendiente,
OXFORD5000,visitor,a1,pendiente,
OXFORD5000,visual,b2,pendiente,
OXFORD5000,vital,b2,pendiente,
OXFORD5000,vitamin,b2,pendiente,
OXFORD5000,vocal,c1,pendiente,
OXFORD5000,voice,a2,pendiente,
OXFORD5000,volume,b2,pendiente,
OXFORD5000,voluntary,b2,pendiente,
OXFORD5000,volunteer,b1,pendiente,
OXFORD5000,vote,b1,pendiente,
OXFORD5000,voting,b2,pendiente,
OXFORD5000,vow,c1,pendiente,
OXFORD5000,vulnerability,c1,pendiente,
OXFORD5000,vulnerable,c1,pendiente,
OXFORD5000,wage,b2,pendiente,
OXFORD5000,wait,a2,pendiente,
OXFORD5000,waiter,a1,pendiente,
OXFORD5000,wake,a1,pendiente,
OXFORD5000,walk,a1,pendiente,
OXFORD5000,wall,a1,pendiente,
OXFORD5000,wander,b2,pendiente,
OXFORD5000,want,a1,hecho,1
OXFORD5000,war,a2,pendiente,
OXFORD5000,ward,c1,pendiente,
OXFORD5000,warehouse,c1,pendiente,
OXFORD5000,warfare,c1,pendiente,
OXFORD5000,warm,a1,pendiente,
OXFORD5000,warming,b2,pendiente,
OXFORD5000,warn,b1,pendiente,
OXFORD5000,warning,b1,pendiente,
OXFORD5000,warrant,c1,pendiente,
OXFORD5000,warrior,c1,pendiente,
OXFORD5000,wash,a2,pendiente,
OXFORD5000,washing,a2,pendiente,
OXFORD5000,waste,b1,pendiente,
OXFORD5000,watch,a1,hecho,1
OXFORD5000,water,a1,pendiente,
OXFORD5000,wave,a2,pendiente,
OXFORD5000,way,b2,pendiente,
